epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
760,1196.64,0.47041,0.38323,0.83052,0.81914,0.91406,0.94305,0.88593,0.34438,0.29037,0.78768,0.00924859,0.00924859,0.00924859
761,1198.23,0.45058,0.37528,0.83292,0.80925,0.92233,0.94984,0.88685,0.3407,0.29032,0.78766,0.0092476,0.0092476,0.0092476
762,1199.71,0.48278,0.38822,0.83605,0.78336,0.91389,0.93964,0.88085,0.34677,0.29244,0.78744,0.00924661,0.00924661,0.00924661
763,1201.29,0.4609,0.38517,0.83031,0.71922,0.95979,0.94013,0.873,0.34908,0.29515,0.78633,0.00924562,0.00924562,0.00924562
764,1202.8,0.45899,0.3808,0.82354,0.82698,0.89127,0.95064,0.89164,0.33738,0.28749,0.78643,0.00924463,0.00924463,0.00924463
765,1204.28,0.47161,0.38897,0.83905,0.83095,0.88543,0.95401,0.89765,0.34368,0.29176,0.78572,0.00924364,0.00924364,0.00924364
766,1205.87,0.46515,0.40041,0.83436,0.81219,0.88852,0.94107,0.88457,0.33371,0.29193,0.7858,0.00924265,0.00924265,0.00924265
767,1207.37,0.4615,0.39235,0.82275,0.80755,0.90124,0.9388,0.87656,0.34607,0.29577,0.7859,0.00924166,0.00924166,0.00924166
768,1208.97,0.48092,0.39237,0.83202,0.82428,0.89834,0.94536,0.88827,0.33066,0.28943,0.78657,0.00924067,0.00924067,0.00924067
769,1210.53,0.45131,0.37785,0.83478,0.83337,0.88446,0.94122,0.88222,0.32844,0.28618,0.78596,0.00923968,0.00923968,0.00923968
770,1212.05,0.46099,0.37309,0.83091,0.85828,0.86811,0.95149,0.88194,0.32724,0.2886,0.78583,0.00923869,0.00923869,0.00923869
771,1213.61,0.47279,0.38487,0.82753,0.81881,0.86907,0.94298,0.87619,0.33112,0.28753,0.78656,0.0092377,0.0092377,0.0092377
772,1215.11,0.48157,0.38458,0.83289,0.85606,0.87866,0.95636,0.88804,0.33354,0.29109,0.78616,0.00923671,0.00923671,0.00923671
773,1216.69,0.47988,0.38811,0.82572,0.83683,0.87581,0.94386,0.87354,0.33146,0.29141,0.78565,0.00923572,0.00923572,0.00923572
774,1218.26,0.44763,0.37486,0.83529,0.85832,0.87463,0.95258,0.87818,0.32866,0.28968,0.78608,0.00923473,0.00923473,0.00923473
775,1219.83,0.47612,0.38619,0.83809,0.87498,0.89537,0.95251,0.8961,0.32499,0.28637,0.78435,0.00923374,0.00923374,0.00923374
776,1221.34,0.4531,0.36503,0.82818,0.85039,0.89188,0.94502,0.89409,0.33446,0.28768,0.78524,0.00923275,0.00923275,0.00923275
777,1222.86,0.4607,0.37879,0.83016,0.88262,0.90986,0.95395,0.90446,0.31904,0.28801,0.78315,0.00923176,0.00923176,0.00923176
778,1224.57,0.47791,0.38032,0.83068,0.86998,0.90535,0.95374,0.90076,0.32159,0.28579,0.78269,0.00923077,0.00923077,0.00923077
779,1226.12,0.46443,0.3744,0.8219,0.86653,0.90987,0.9534,0.90259,0.32838,0.28518,0.78283,0.00922978,0.00922978,0.00922978
780,1227.61,0.47291,0.38101,0.83462,0.86955,0.90164,0.95748,0.90625,0.32077,0.28011,0.78353,0.00922879,0.00922879,0.00922879
781,1229.08,0.48874,0.39386,0.83346,0.87825,0.91107,0.96095,0.90789,0.32397,0.27911,0.78311,0.0092278,0.0092278,0.0092278
782,1230.63,0.44698,0.36329,0.83256,0.79348,0.94158,0.95235,0.89686,0.33127,0.28162,0.78433,0.00922681,0.00922681,0.00922681
783,1232.19,0.47926,0.38874,0.83994,0.76701,0.95124,0.95761,0.90439,0.33234,0.27707,0.78509,0.00922582,0.00922582,0.00922582
784,1233.66,0.4594,0.37666,0.83099,0.87757,0.86918,0.96316,0.90561,0.32718,0.27573,0.78281,0.00922483,0.00922483,0.00922483
785,1235.22,0.46643,0.38017,0.82392,0.8658,0.86666,0.95517,0.90153,0.33054,0.28043,0.78235,0.00922384,0.00922384,0.00922384
786,1236.75,0.44499,0.37687,0.82557,0.84076,0.85667,0.95118,0.90388,0.31969,0.27557,0.7812,0.00922285,0.00922285,0.00922285
787,1238.36,0.47161,0.37884,0.83009,0.81867,0.88801,0.95275,0.89873,0.31759,0.27353,0.78106,0.00922186,0.00922186,0.00922186
788,1239.95,0.44734,0.36686,0.82788,0.7858,0.90742,0.94888,0.89923,0.32717,0.2763,0.78186,0.00922087,0.00922087,0.00922087
789,1241.52,0.48029,0.39291,0.83282,0.7851,0.91615,0.95668,0.89626,0.32173,0.27794,0.78222,0.00921988,0.00921988,0.00921988
790,1243.01,0.44232,0.38028,0.8246,0.74082,0.9489,0.9463,0.89158,0.32087,0.2797,0.78121,0.00921889,0.00921889,0.00921889
791,1244.55,0.48255,0.38652,0.83309,0.81255,0.8781,0.93859,0.88737,0.32805,0.28623,0.78013,0.0092179,0.0092179,0.0092179
792,1246.01,0.4938,0.40842,0.83845,0.75034,0.95098,0.94704,0.89433,0.31977,0.28159,0.78047,0.00921691,0.00921691,0.00921691
793,1247.58,0.46443,0.38731,0.82665,0.81708,0.92801,0.95015,0.89237,0.3156,0.2796,0.78114,0.00921592,0.00921592,0.00921592
794,1249.05,0.46326,0.3778,0.83593,0.81457,0.9158,0.93892,0.88723,0.33609,0.29113,0.78151,0.00921493,0.00921493,0.00921493
795,1250.6,0.47276,0.39182,0.83062,0.8439,0.91308,0.94837,0.89707,0.30981,0.28044,0.78109,0.00921394,0.00921394,0.00921394
796,1252.17,0.46395,0.38404,0.82092,0.83835,0.90956,0.94355,0.89341,0.3117,0.27912,0.78053,0.00921295,0.00921295,0.00921295
797,1253.8,0.46565,0.38154,0.82639,0.8465,0.90548,0.94889,0.89981,0.3318,0.29086,0.78151,0.00921196,0.00921196,0.00921196
798,1255.35,0.46574,0.38479,0.82696,0.87006,0.91766,0.9464,0.89639,0.31555,0.27999,0.7806,0.00921097,0.00921097,0.00921097
799,1256.89,0.45674,0.37463,0.82565,0.8533,0.91069,0.94975,0.89909,0.31475,0.27701,0.78062,0.00920998,0.00920998,0.00920998
800,1258.32,0.45038,0.3681,0.83131,0.8661,0.90068,0.94533,0.89425,0.32741,0.28382,0.78133,0.00920899,0.00920899,0.00920899
801,1259.75,0.4369,0.37114,0.82381,0.8709,0.90893,0.9475,0.90109,0.31172,0.27725,0.7795,0.009208,0.009208,0.009208
802,1261.26,0.4493,0.38446,0.83428,0.86563,0.91524,0.95307,0.90634,0.32283,0.278,0.78203,0.00920701,0.00920701,0.00920701
803,1262.79,0.46736,0.38349,0.83379,0.85848,0.90382,0.95914,0.90651,0.3249,0.28303,0.78215,0.00920602,0.00920602,0.00920602
804,1264.25,0.46524,0.39025,0.82846,0.8407,0.90705,0.95154,0.90336,0.31893,0.28161,0.78202,0.00920503,0.00920503,0.00920503
805,1265.84,0.44898,0.38127,0.82621,0.83615,0.90326,0.94999,0.89952,0.31019,0.2828,0.78024,0.00920404,0.00920404,0.00920404
806,1267.41,0.45893,0.37645,0.82959,0.84192,0.899,0.94332,0.89582,0.3206,0.28646,0.77989,0.00920305,0.00920305,0.00920305
807,1268.99,0.46377,0.38277,0.82709,0.86086,0.90629,0.94614,0.89481,0.3084,0.28422,0.77894,0.00920206,0.00920206,0.00920206
808,1270.56,0.47076,0.38424,0.82402,0.866,0.90555,0.94499,0.8937,0.31075,0.28194,0.78093,0.00920107,0.00920107,0.00920107
809,1272.07,0.46441,0.38576,0.82671,0.87216,0.90574,0.95658,0.90479,0.32164,0.2872,0.78188,0.00920008,0.00920008,0.00920008
810,1273.53,0.45783,0.38291,0.8236,0.8394,0.91177,0.94479,0.89304,0.32144,0.28761,0.78217,0.00919909,0.00919909,0.00919909
811,1275.09,0.47055,0.38913,0.8204,0.85947,0.91907,0.95296,0.90046,0.33319,0.28895,0.78398,0.0091981,0.0091981,0.0091981
812,1276.64,0.44382,0.38353,0.82868,0.84673,0.91431,0.95051,0.89825,0.32203,0.28786,0.78262,0.00919711,0.00919711,0.00919711
813,1278.22,0.4463,0.38057,0.82784,0.87204,0.90938,0.95397,0.90476,0.32135,0.28915,0.78152,0.00919612,0.00919612,0.00919612
814,1279.81,0.45141,0.38148,0.82453,0.87681,0.91718,0.95473,0.89984,0.30593,0.27713,0.78191,0.00919513,0.00919513,0.00919513
815,1281.29,0.43618,0.38587,0.82765,0.87962,0.90874,0.95358,0.89344,0.32908,0.28924,0.78294,0.00919414,0.00919414,0.00919414
816,1282.84,0.43439,0.3771,0.82807,0.88145,0.90628,0.95157,0.89747,0.31711,0.2885,0.78184,0.00919315,0.00919315,0.00919315
817,1284.5,0.43884,0.37622,0.82905,0.87267,0.88679,0.95038,0.89178,0.31334,0.28102,0.78223,0.00919216,0.00919216,0.00919216
818,1286.06,0.44699,0.37625,0.83311,0.85576,0.8916,0.94259,0.88873,0.33081,0.29106,0.78353,0.00919117,0.00919117,0.00919117
819,1287.6,0.42141,0.37689,0.82695,0.86843,0.89694,0.94856,0.89557,0.31079,0.27868,0.78277,0.00919018,0.00919018,0.00919018
820,1289.2,0.44817,0.38622,0.83061,0.82433,0.90982,0.94659,0.89158,0.31936,0.28163,0.78336,0.00918919,0.00918919,0.00918919
821,1290.77,0.43705,0.38352,0.82635,0.83573,0.88679,0.94565,0.88629,0.35873,0.29685,0.78611,0.0091882,0.0091882,0.0091882
822,1292.28,0.44228,0.37857,0.83023,0.83541,0.90872,0.94648,0.8794,0.34745,0.28707,0.78928,0.00918721,0.00918721,0.00918721
823,1293.76,0.44586,0.38114,0.83342,0.80341,0.89266,0.94376,0.86978,0.36825,0.3006,0.79115,0.00918622,0.00918622,0.00918622
824,1295.29,0.46551,0.38499,0.8282,0.82487,0.89643,0.94392,0.87071,0.3843,0.30111,0.79555,0.00918523,0.00918523,0.00918523
825,1296.85,0.44542,0.38941,0.82905,0.84637,0.88257,0.93274,0.84848,0.39692,0.30882,0.80019,0.00918424,0.00918424,0.00918424
826,1298.46,0.47959,0.40207,0.83107,0.81861,0.89994,0.93774,0.85041,0.39868,0.31069,0.79914,0.00918325,0.00918325,0.00918325
827,1300.1,0.43433,0.37597,0.833,0.8226,0.893,0.93825,0.85764,0.40646,0.31106,0.79948,0.00918226,0.00918226,0.00918226
828,1301.73,0.46497,0.39225,0.83617,0.86225,0.90901,0.94826,0.87225,0.39815,0.30637,0.80248,0.00918127,0.00918127,0.00918127
829,1303.28,0.44733,0.36896,0.82799,0.85456,0.90865,0.94784,0.87224,0.41736,0.31014,0.80974,0.00918028,0.00918028,0.00918028
830,1304.79,0.44093,0.38495,0.82981,0.8554,0.91519,0.94419,0.87758,0.42298,0.31142,0.8103,0.00917929,0.00917929,0.00917929
831,1306.37,0.42216,0.37041,0.82306,0.84745,0.90254,0.94121,0.88098,0.36622,0.29424,0.79357,0.0091783,0.0091783,0.0091783
832,1307.88,0.44846,0.38872,0.8309,0.8442,0.89763,0.93677,0.87543,0.35493,0.28375,0.79155,0.00917731,0.00917731,0.00917731
833,1309.43,0.43425,0.3643,0.82398,0.84325,0.90128,0.93302,0.8743,0.38207,0.29533,0.79384,0.00917632,0.00917632,0.00917632
834,1310.94,0.45921,0.39237,0.82956,0.86528,0.89923,0.94201,0.8865,0.35503,0.28641,0.79061,0.00917533,0.00917533,0.00917533
835,1312.53,0.44687,0.37332,0.83318,0.8488,0.90193,0.94668,0.89695,0.3464,0.28534,0.78744,0.00917434,0.00917434,0.00917434
836,1314.23,0.46036,0.37095,0.82257,0.80465,0.89704,0.94582,0.88128,0.3613,0.29327,0.78666,0.00917335,0.00917335,0.00917335
837,1315.81,0.47856,0.38918,0.82188,0.80897,0.93253,0.95181,0.89974,0.32602,0.28077,0.78241,0.00917236,0.00917236,0.00917236
838,1317.31,0.45761,0.38409,0.82655,0.75767,0.94595,0.95392,0.90235,0.32111,0.28206,0.78047,0.00917137,0.00917137,0.00917137
839,1318.75,0.4531,0.38259,0.83149,0.73728,0.95858,0.95446,0.89487,0.33271,0.28395,0.78085,0.00917038,0.00917038,0.00917038
840,1320.26,0.45355,0.37429,0.82653,0.75726,0.96003,0.96087,0.90835,0.31108,0.27961,0.78002,0.00916939,0.00916939,0.00916939
841,1321.75,0.52093,0.40332,0.83721,0.87758,0.86991,0.96177,0.90924,0.31348,0.28127,0.78044,0.0091684,0.0091684,0.0091684
842,1323.23,0.3983,0.36096,0.81891,0.74893,0.96906,0.95771,0.90392,0.32265,0.27926,0.7823,0.00916741,0.00916741,0.00916741
843,1324.69,0.4447,0.37177,0.82911,0.7902,0.95018,0.95903,0.90451,0.31933,0.27767,0.78242,0.00916642,0.00916642,0.00916642
844,1326.3,0.44206,0.37154,0.83079,0.82036,0.91468,0.94323,0.88884,0.32995,0.28413,0.78329,0.00916543,0.00916543,0.00916543
845,1327.8,0.44994,0.36699,0.82926,0.87822,0.90577,0.95969,0.89991,0.31531,0.27679,0.7838,0.00916444,0.00916444,0.00916444
846,1329.44,0.46395,0.3778,0.83641,0.82034,0.89255,0.94282,0.88859,0.32932,0.28435,0.78351,0.00916345,0.00916345,0.00916345
847,1331.06,0.44204,0.37628,0.83006,0.86148,0.90333,0.95347,0.89478,0.32107,0.27891,0.78215,0.00916246,0.00916246,0.00916246
848,1332.56,0.48501,0.38062,0.82692,0.87625,0.90426,0.94939,0.89106,0.32095,0.2789,0.78314,0.00916147,0.00916147,0.00916147
849,1334.14,0.43374,0.36843,0.82519,0.88469,0.89759,0.95813,0.89785,0.32897,0.28135,0.78343,0.00916048,0.00916048,0.00916048
850,1335.61,0.43286,0.37141,0.8293,0.83452,0.89857,0.94724,0.88931,0.32949,0.28019,0.78325,0.00915949,0.00915949,0.00915949
851,1337.09,0.4347,0.35959,0.83016,0.8705,0.89735,0.9475,0.89101,0.30915,0.27315,0.78286,0.0091585,0.0091585,0.0091585
852,1338.64,0.43469,0.36222,0.8229,0.8135,0.91464,0.94445,0.88175,0.34067,0.28471,0.78274,0.00915751,0.00915751,0.00915751
853,1340.26,0.44704,0.38563,0.83769,0.79316,0.93338,0.94648,0.88338,0.32402,0.27859,0.78332,0.00915652,0.00915652,0.00915652
854,1341.74,0.45102,0.3794,0.82811,0.81584,0.92235,0.94963,0.89117,0.30882,0.27388,0.78283,0.00915553,0.00915553,0.00915553
855,1343.39,0.46324,0.384,0.82186,0.8256,0.92447,0.94758,0.88726,0.31025,0.27392,0.78094,0.00915454,0.00915454,0.00915454
856,1345.04,0.4517,0.36957,0.82976,0.82561,0.93232,0.95067,0.89191,0.31247,0.2778,0.78034,0.00915355,0.00915355,0.00915355
857,1346.52,0.45004,0.36991,0.8262,0.85908,0.92049,0.95351,0.89361,0.31451,0.27282,0.78118,0.00915256,0.00915256,0.00915256
858,1348.01,0.4426,0.36282,0.82621,0.8243,0.91998,0.94797,0.88946,0.31983,0.27918,0.7819,0.00915157,0.00915157,0.00915157
859,1349.53,0.44809,0.37218,0.82335,0.82049,0.90613,0.95219,0.89302,0.31554,0.27951,0.7799,0.00915058,0.00915058,0.00915058
860,1351.07,0.43331,0.37053,0.83002,0.8265,0.90915,0.95071,0.89749,0.31414,0.28026,0.78055,0.00914959,0.00914959,0.00914959
861,1352.53,0.43835,0.37654,0.82893,0.83527,0.90132,0.94774,0.89024,0.3163,0.28075,0.78025,0.0091486,0.0091486,0.0091486
862,1354.06,0.44445,0.3787,0.82857,0.8147,0.90577,0.94608,0.88701,0.31876,0.28203,0.78026,0.00914761,0.00914761,0.00914761
863,1355.65,0.46165,0.38072,0.83767,0.82253,0.91304,0.94396,0.88951,0.32116,0.28345,0.78132,0.00914662,0.00914662,0.00914662
864,1357.12,0.44785,0.37819,0.83294,0.79746,0.91216,0.9471,0.89329,0.31548,0.28588,0.78106,0.00914563,0.00914563,0.00914563
865,1358.73,0.41527,0.36826,0.8273,0.79412,0.9127,0.94577,0.88776,0.3339,0.28772,0.78475,0.00914464,0.00914464,0.00914464
866,1360.3,0.46272,0.37898,0.82905,0.79501,0.90218,0.94608,0.8856,0.32453,0.28602,0.78372,0.00914365,0.00914365,0.00914365
867,1361.89,0.44834,0.39032,0.82622,0.79433,0.90343,0.9445,0.8759,0.35142,0.29482,0.78756,0.00914266,0.00914266,0.00914266
868,1363.4,0.44874,0.38665,0.8395,0.77703,0.89279,0.93785,0.86898,0.3668,0.30174,0.79279,0.00914167,0.00914167,0.00914167
869,1364.87,0.4527,0.38027,0.83363,0.7688,0.90073,0.93344,0.87049,0.35103,0.29844,0.79019,0.00914068,0.00914068,0.00914068
870,1366.41,0.45008,0.37861,0.83563,0.77765,0.91146,0.93333,0.86637,0.35783,0.30036,0.79125,0.00913969,0.00913969,0.00913969
871,1367.92,0.45325,0.37378,0.83783,0.8101,0.89603,0.93123,0.86269,0.36656,0.30048,0.79504,0.0091387,0.0091387,0.0091387
872,1369.41,0.4406,0.3748,0.82414,0.7889,0.91677,0.93694,0.87461,0.35464,0.29814,0.79196,0.00913771,0.00913771,0.00913771
873,1370.9,0.45149,0.37497,0.82932,0.7934,0.91357,0.93758,0.87296,0.38691,0.30561,0.79661,0.00913672,0.00913672,0.00913672
874,1372.48,0.43295,0.37587,0.823,0.79703,0.92938,0.94569,0.88384,0.37,0.2994,0.79122,0.00913573,0.00913573,0.00913573
875,1374.09,0.44634,0.37231,0.83001,0.83513,0.92277,0.94048,0.88879,0.33884,0.28742,0.78552,0.00913474,0.00913474,0.00913474
876,1375.59,0.46037,0.3816,0.82672,0.80414,0.91143,0.92931,0.87482,0.34355,0.2879,0.78544,0.00913375,0.00913375,0.00913375
877,1377.11,0.44779,0.37501,0.82647,0.80553,0.91854,0.93883,0.88475,0.33165,0.28168,0.78373,0.00913276,0.00913276,0.00913276
878,1378.56,0.46314,0.3772,0.83341,0.81107,0.91345,0.93631,0.88659,0.31179,0.27777,0.78131,0.00913177,0.00913177,0.00913177
879,1380.11,0.4341,0.36624,0.82712,0.8448,0.92038,0.94367,0.89609,0.31909,0.27503,0.78191,0.00913078,0.00913078,0.00913078
880,1381.63,0.4611,0.38351,0.83105,0.80874,0.91537,0.94373,0.89429,0.30559,0.27224,0.77927,0.00912979,0.00912979,0.00912979
881,1383.18,0.46688,0.3889,0.84148,0.82644,0.90189,0.94585,0.90109,0.30236,0.27177,0.78011,0.0091288,0.0091288,0.0091288
882,1384.68,0.44408,0.38002,0.82558,0.8368,0.9003,0.94474,0.89047,0.30681,0.27459,0.77986,0.00912781,0.00912781,0.00912781
883,1386.22,0.47403,0.39137,0.83817,0.84756,0.9209,0.94953,0.89748,0.30419,0.26948,0.78019,0.00912682,0.00912682,0.00912682
884,1387.69,0.44005,0.36683,0.82656,0.79296,0.94713,0.94744,0.89942,0.31066,0.27273,0.78035,0.00912583,0.00912583,0.00912583
885,1389.29,0.45574,0.36452,0.83631,0.85953,0.91092,0.94784,0.90078,0.29574,0.26843,0.78012,0.00912484,0.00912484,0.00912484
886,1390.85,0.45642,0.36432,0.82365,0.86657,0.9128,0.9492,0.8989,0.30146,0.27134,0.78022,0.00912385,0.00912385,0.00912385
887,1392.38,0.4433,0.37269,0.82946,0.87753,0.915,0.9557,0.90536,0.29907,0.26637,0.77904,0.00912286,0.00912286,0.00912286
888,1393.86,0.44716,0.36983,0.83008,0.85711,0.92164,0.9559,0.90591,0.29603,0.26564,0.77914,0.00912187,0.00912187,0.00912187
889,1395.46,0.4354,0.37037,0.82172,0.85091,0.90717,0.94602,0.8949,0.29565,0.26755,0.77758,0.00912088,0.00912088,0.00912088
890,1396.98,0.43108,0.3615,0.82733,0.88172,0.90822,0.95967,0.91068,0.30199,0.26706,0.77807,0.00911989,0.00911989,0.00911989
891,1398.59,0.43101,0.36274,0.81831,0.86626,0.91176,0.95305,0.90237,0.29833,0.26666,0.77707,0.0091189,0.0091189,0.0091189
892,1400.09,0.46127,0.37146,0.83582,0.86835,0.92005,0.95506,0.90686,0.29449,0.26926,0.77613,0.00911791,0.00911791,0.00911791
893,1401.62,0.42115,0.35722,0.82373,0.88018,0.91449,0.95763,0.91025,0.30696,0.27416,0.77639,0.00911692,0.00911692,0.00911692
894,1403.15,0.44039,0.36579,0.82219,0.8725,0.91752,0.96037,0.91249,0.29514,0.27041,0.77734,0.00911593,0.00911593,0.00911593
895,1404.8,0.42317,0.36474,0.82209,0.86677,0.91766,0.96281,0.9142,0.29929,0.27036,0.77797,0.00911494,0.00911494,0.00911494
896,1406.37,0.44551,0.3714,0.83231,0.8621,0.92191,0.95995,0.90793,0.31752,0.27695,0.7779,0.00911395,0.00911395,0.00911395
897,1407.95,0.43571,0.36574,0.8224,0.86586,0.92555,0.9638,0.91088,0.30232,0.27076,0.77838,0.00911296,0.00911296,0.00911296
898,1409.46,0.4315,0.3622,0.82263,0.85115,0.9244,0.95743,0.90621,0.30268,0.2733,0.77862,0.00911197,0.00911197,0.00911197
899,1411.07,0.44776,0.37429,0.82538,0.84891,0.92271,0.95913,0.90918,0.31345,0.27345,0.77753,0.00911098,0.00911098,0.00911098
900,1412.56,0.45853,0.37259,0.83893,0.84865,0.91376,0.95698,0.89665,0.30587,0.2723,0.77886,0.00910999,0.00910999,0.00910999
901,1414.07,0.44311,0.36704,0.82169,0.86636,0.91264,0.95287,0.89618,0.31372,0.27062,0.77976,0.009109,0.009109,0.009109
902,1415.62,0.43266,0.35755,0.82535,0.86368,0.91168,0.95985,0.90687,0.30727,0.26889,0.77698,0.00910801,0.00910801,0.00910801
903,1417.09,0.42961,0.36012,0.81953,0.86239,0.91084,0.95982,0.9085,0.29959,0.26734,0.77891,0.00910702,0.00910702,0.00910702
904,1418.69,0.45677,0.39453,0.83078,0.86454,0.91385,0.95649,0.9096,0.28931,0.2622,0.77793,0.00910603,0.00910603,0.00910603
905,1420.31,0.42419,0.36007,0.82083,0.82633,0.93237,0.95741,0.90925,0.30714,0.26652,0.77776,0.00910504,0.00910504,0.00910504
906,1421.8,0.4273,0.37252,0.82967,0.84603,0.9203,0.95123,0.90556,0.29669,0.26818,0.77773,0.00910405,0.00910405,0.00910405
907,1423.36,0.42266,0.373,0.82692,0.82718,0.92031,0.94804,0.90313,0.29663,0.26723,0.77797,0.00910306,0.00910306,0.00910306
908,1424.83,0.41226,0.37399,0.82035,0.82086,0.92082,0.94224,0.89016,0.31778,0.27419,0.77922,0.00910207,0.00910207,0.00910207
909,1426.36,0.42607,0.37582,0.81314,0.84149,0.9121,0.94722,0.89968,0.30794,0.27504,0.77862,0.00910108,0.00910108,0.00910108
910,1427.86,0.43886,0.37497,0.82153,0.86505,0.90845,0.95668,0.9081,0.30367,0.27977,0.77771,0.00910009,0.00910009,0.00910009
911,1429.4,0.43754,0.37452,0.82214,0.87033,0.92334,0.95562,0.90823,0.30324,0.2751,0.77794,0.0090991,0.0090991,0.0090991
912,1430.91,0.43966,0.36967,0.8157,0.85425,0.91594,0.95426,0.90639,0.29679,0.27559,0.77811,0.00909811,0.00909811,0.00909811
913,1432.43,0.41739,0.36697,0.82067,0.85022,0.90044,0.95016,0.89631,0.29369,0.27383,0.77841,0.00909712,0.00909712,0.00909712
914,1434.03,0.42867,0.37401,0.82601,0.86499,0.90675,0.95369,0.90324,0.29757,0.27393,0.7785,0.00909613,0.00909613,0.00909613
915,1435.63,0.41911,0.36157,0.82929,0.84834,0.88962,0.946,0.89303,0.2936,0.26968,0.77896,0.00909514,0.00909514,0.00909514
916,1437.11,0.42393,0.35457,0.8263,0.84373,0.914,0.94886,0.89778,0.28922,0.26567,0.77838,0.00909415,0.00909415,0.00909415
917,1438.67,0.43259,0.36785,0.82546,0.86255,0.91984,0.95757,0.90733,0.29009,0.26421,0.77843,0.00909316,0.00909316,0.00909316
918,1440.15,0.42967,0.36106,0.82054,0.84352,0.91055,0.94882,0.89743,0.2944,0.26472,0.77747,0.00909217,0.00909217,0.00909217
919,1441.68,0.43899,0.36272,0.82746,0.83078,0.92201,0.9548,0.90232,0.29638,0.26305,0.77749,0.00909118,0.00909118,0.00909118
920,1443.13,0.42373,0.36351,0.82428,0.85253,0.92857,0.96136,0.90534,0.28638,0.25718,0.77811,0.00909019,0.00909019,0.00909019
921,1444.64,0.43861,0.35831,0.82282,0.83605,0.92286,0.95675,0.9052,0.30126,0.26414,0.77842,0.0090892,0.0090892,0.0090892
922,1446.13,0.46082,0.37547,0.81632,0.86757,0.92609,0.95902,0.90355,0.29981,0.26557,0.77827,0.00908821,0.00908821,0.00908821
923,1447.63,0.45095,0.36383,0.81825,0.87691,0.92504,0.96404,0.91286,0.29321,0.25987,0.77765,0.00908722,0.00908722,0.00908722
924,1449.21,0.42577,0.3554,0.81777,0.85821,0.92322,0.95901,0.90883,0.29648,0.26069,0.77733,0.00908623,0.00908623,0.00908623
925,1450.74,0.43284,0.3525,0.83149,0.8503,0.9257,0.96454,0.91612,0.29661,0.25832,0.77674,0.00908524,0.00908524,0.00908524
926,1452.28,0.43669,0.3611,0.82243,0.84951,0.92758,0.96721,0.91701,0.28272,0.25643,0.77647,0.00908425,0.00908425,0.00908425
927,1453.71,0.42901,0.36934,0.82473,0.87043,0.92941,0.96403,0.91714,0.28522,0.25897,0.77515,0.00908326,0.00908326,0.00908326
928,1455.25,0.42284,0.35347,0.82154,0.86435,0.92201,0.96698,0.9168,0.28347,0.25736,0.77572,0.00908227,0.00908227,0.00908227
929,1456.73,0.45062,0.35959,0.82559,0.86361,0.92107,0.96266,0.91071,0.28572,0.26018,0.77539,0.00908128,0.00908128,0.00908128
930,1458.22,0.44992,0.36404,0.82137,0.86811,0.92481,0.96229,0.90962,0.28504,0.259,0.77533,0.00908029,0.00908029,0.00908029
931,1459.77,0.43416,0.36532,0.82675,0.84986,0.92181,0.95932,0.90683,0.29565,0.2678,0.77551,0.0090793,0.0090793,0.0090793
932,1461.2,0.4513,0.35937,0.82625,0.87535,0.91987,0.95745,0.9113,0.27395,0.26199,0.77407,0.00907831,0.00907831,0.00907831
933,1462.71,0.43283,0.36472,0.82299,0.87698,0.91478,0.95355,0.90447,0.28349,0.26235,0.77443,0.00907732,0.00907732,0.00907732
934,1464.22,0.41941,0.35569,0.82163,0.86833,0.90874,0.95184,0.91017,0.27232,0.25412,0.77426,0.00907633,0.00907633,0.00907633
935,1465.8,0.44115,0.35903,0.82058,0.86337,0.91144,0.94874,0.90162,0.2753,0.2561,0.7748,0.00907534,0.00907534,0.00907534
936,1467.37,0.42222,0.35084,0.81947,0.86238,0.90971,0.95026,0.90988,0.2704,0.25491,0.77431,0.00907435,0.00907435,0.00907435
937,1468.87,0.4441,0.3586,0.82616,0.88738,0.91088,0.95656,0.91586,0.27105,0.25331,0.77383,0.00907336,0.00907336,0.00907336
938,1470.41,0.43476,0.35941,0.8188,0.86302,0.9141,0.9523,0.90308,0.28591,0.25865,0.77516,0.00907237,0.00907237,0.00907237
